J2000Q0,J2000Q1,J2000Q2,J2000Q3,ET
0.73321595677438,0.032370124164051,0.57910091818271,0.35494881652567,258141077.57018
0.73321593471718,0.032370121473257,0.57910094242673,0.35494882278026,258141077.57028
0.7332159126531,0.032370118782525,0.57910096667909,0.35494882903543,258141077.57038
0.73321589059601,0.03237011609211,0.57910099092492,0.35494883528681,258141077.57047
0.73321586853192,0.032370113403451,0.5791010151788,0.35494884153934,258141077.57057
0.73321584647492,0.032370110713415,0.57910103942644,0.35494884778751,258141077.57066
0.73321582441104,0.032370108023435,0.57910106368244,0.35494885403626,258141077.57076
0.73321580235415,0.032370105333776,0.5791010879319,0.35494886028122,258141077.57085
0.73321578029026,0.032370102645871,0.57910111218941,0.35494886652733,258141077.57095
0.73321575823335,0.03237009995829,0.57910113644039,0.35494887276964,258141077.57104
0.73321573616967,0.032370097269072,0.57910116070002,0.35494887901197,258141077.57114
0.73321571411308,0.032370094578473,0.57910118495342,0.35494888524993,258141077.57124
0.73321569205632,0.032370091891456,0.57910120920712,0.35494889148743,258141077.57133
0.73321566999279,0.032370089202804,0.57910123346949,0.35494889772494,258141077.57143
0.73321564793623,0.032370086514478,0.57910125772532,0.35494890395866,258141077.57152
0.73321562587268,0.032370083827906,0.5791012819892,0.35494891019352,258141077.57162
0.73321560381623,0.032370081139952,0.57910130624685,0.35494891642403,258141077.57171
0.73321558175288,0.032370078452067,0.57910133051286,0.35494892265511,258141077.57181
0.73321555969652,0.032370075764492,0.57910135477233,0.35494892888241,258141077.5719
0.73321553763327,0.032370073076987,0.57910137904016,0.35494893511028,258141077.572
0.73321551557689,0.032370070391501,0.57910140330116,0.35494894133493,258141077.57209
0.73321549352055,0.032370067706197,0.57910142756307,0.35494894755798,258141077.57219
0.73321547145745,0.032370065019263,0.57910145183364,0.35494895378104,258141077.57229
0.73321544940131,0.032370062332649,0.57910147609768,0.3549489600003,258141077.57238
0.7332154273383,0.032370059646098,0.57910150037008,0.35494896622014,258141077.57248
0.73321540528214,0.032370056961566,0.57910152463565,0.35494897243676,258141077.57257
0.73321538321922,0.032370054275402,0.57910154890988,0.35494897865339,258141077.57267
0.73321536116327,0.032370051589552,0.57910157317757,0.35494898486623,258141077.57276
0.73321533910043,0.032370048903769,0.57910159745363,0.35494899107965,258141077.57286
0.73321531704457,0.032370046218305,0.57910162172316,0.35494899728928,258141077.57295
0.73321529498875,0.032370043533033,0.5791016459936,0.3549490034973,258141077.57305
0.73321527292594,0.032370040849529,0.57910167027211,0.35494900970647,258141077.57315
0.73321525087009,0.032370038166338,0.57910169454408,0.35494901591185,258141077.57324
0.73321522880748,0.032370035481517,0.57910171882472,0.35494902211723,258141077.57334
0.73321520675195,0.032370032795322,0.57910174309913,0.35494902831826,258141077.57343
0.7332151846893,0.032370030112581,0.5791017673813,0.354949034521,258141077.57353
0.73321516263364,0.032370027430166,0.57910179165695,0.35494904071996,258141077.57362
0.73321514057119,0.032370024746119,0.57910181594126,0.35494904691891,258141077.57372
0.73321511851572,0.032370022062391,0.57910184021904,0.35494905311409,258141077.57381
0.73321509645336,0.032370019378729,0.57910186450518,0.35494905930983,258141077.57391
0.73321507439797,0.032370016695387,0.5791018887848,0.35494906550179,258141077.574
0.73321505234251,0.032370014013939,0.57910191306504,0.35494907169272,258141077.5741
0.73321503028028,0.032370011330864,0.57910193735395,0.35494907788363,258141077.5742
0.73321500822501,0.032370008648101,0.57910196163632,0.35494908407078,258141077.57429
0.73321498616286,0.032370005965409,0.57910198592707,0.35494909025849,258141077.57439
0.73321496410756,0.032370003284735,0.57910201021098,0.35494909644299,258141077.57448
0.7332149420456,0.032370000600736,0.57910203450387,0.35494910262691,258141077.57458
0.73321491999038,0.032369997920454,0.57910205878963,0.3549491088082,258141077.57467
0.73321489792839,0.032369995238541,0.57910208308406,0.35494911498948,258141077.57477
0.73321487587326,0.032369992558649,0.57910210737166,0.35494912116755,258141077.57486
0.73321485381827,0.032369989877247,0.57910213166049,0.35494912734345,258141077.57496
0.7332148317564,0.032369987195924,0.57910215595769,0.35494913351991,258141077.57506
0.73321480970138,0.032369984516613,0.57910218024805,0.35494913969317,258141077.57515
0.73321478763958,0.032369981835676,0.5791022045471,0.35494914586641,258141077.57525
0.73321476558475,0.032369979155057,0.57910222883961,0.35494915203589,258141077.57534
0.73321474352303,0.032369976474515,0.57910225314051,0.35494915820591,258141077.57544
0.73321472146816,0.032369973795988,0.57910227743457,0.35494916437274,258141077.57553
0.73321469940652,0.032369971115835,0.57910230173731,0.35494917053956,258141077.57563
0.73321467735173,0.032369968437699,0.57910232603322,0.35494917670317,258141077.57572
0.73321465529709,0.032369965758063,0.57910235033036,0.35494918286461,258141077.57582
0.73321463323555,0.032369963078499,0.57910237463588,0.3549491890266,258141077.57591
0.73321461118098,0.032369960399254,0.57910239893486,0.35494919518483,258141077.57601
0.73321458911952,0.032369957720086,0.57910242324223,0.3549492013436,258141077.57611
0.73321456706491,0.032369955042933,0.57910244754277,0.35494920749918,258141077.5762
0.73321454500352,0.032369952364154,0.579102471852,0.35494921365475,258141077.5763
0.7332145229491,0.032369949685701,0.57910249615469,0.35494921980655,258141077.57639
0.73321450088778,0.032369947007316,0.57910252046577,0.3549492259589,258141077.57649
0.73321447883343,0.032369944329254,0.57910254477031,0.35494923210748,258141077.57658
0.73321445677207,0.032369941652961,0.57910256908295,0.35494923825718,258141077.57668
0.73321443471767,0.032369938976995,0.57910259338905,0.35494924440312,258141077.57677
0.73321441266354,0.032369936297827,0.57910261769668,0.35494925054631,258141077.57687
0.73321439060239,0.032369933620433,0.5791026420124,0.35494925669062,258141077.57697
0.7332143685481,0.032369930945055,0.57910266632129,0.35494926283174,258141077.57706
0.73321434648702,0.032369928268056,0.57910269063887,0.35494926897284,258141077.57716
0.7332143244328,0.032369925593078,0.57910271494962,0.35494927511074,258141077.57725
0.73321430237179,0.032369922916475,0.57910273926905,0.35494928124862,258141077.57735
0.73321428031774,0.032369920240198,0.57910276358196,0.35494928738274,258141077.57744
0.73321425825679,0.032369917563993,0.57910278790327,0.3549492935174,258141077.57754
0.73321423620281,0.032369914888107,0.57910281221803,0.35494929964831,258141077.57763
0.73321421414875,0.032369912214125,0.57910283653344,0.35494930577817,258141077.57773
0.7332141920879,0.032369909538516,0.57910286085753,0.35494931190802,258141077.57782
0.7332141700339,0.032369906864923,0.57910288517479,0.35494931803467,258141077.57792
0.73321414797323,0.032369904188019,0.57910290950106,0.35494932416073,258141077.57802
0.7332141259193,0.032369901514828,0.57910293382018,0.35494933028417,258141077.57811
0.73321410385857,0.032369898840018,0.57910295814801,0.35494933640758,258141077.57821
0.7332140818047,0.032369896167226,0.57910298246901,0.3549493425278,258141077.5783
0.73321405974404,0.032369893492818,0.5791030067987,0.35494934864799,258141077.5784
0.73321403769034,0.032369890818729,0.57910303112186,0.35494935476443,258141077.57849
0.73321401563667,0.032369888144841,0.57910305544596,0.35494936087926,258141077.57859
0.7332139935761,0.032369885471032,0.57910307977846,0.35494936699463,258141077.57868
0.73321397152237,0.032369882799244,0.57910310410412,0.35494937310681,258141077.57878
0.73321394946186,0.032369880125833,0.57910312843849,0.35494937921897,258141077.57888
0.73321392740819,0.032369877454444,0.57910315276603,0.35494938532794,258141077.57897
0.73321390534774,0.032369874781436,0.57910317710227,0.35494939143688,258141077.57907
0.73321388329425,0.032369872108752,0.57910320143197,0.35494939754206,258141077.57916
0.73321386123385,0.032369869436145,0.57910322577009,0.35494940364779,258141077.57926
0.7332138391803,0.032369866765563,0.57910325010137,0.35494940975032,258141077.57935
0.73321381712689,0.032369864093478,0.57910327443388,0.35494941585069,258141077.57945
0.73321379506657,0.032369861421481,0.57910329877481,0.35494942195158,258141077.57954
0.73321377301322,0.0323698587498,0.5791033231092,0.35494942804873,258141077.57964
0.73321375095296,0.032369856078205,0.579103347452,0.35494943414641,258141077.57973
0.73321372889954,0.032369853408628,0.57910337178797,0.35494944024091,258141077.57983
0.73321370683934,0.032369850737435,0.57910339613265,0.35494944633537,258141077.57993
0.73321368478609,0.032369848066566,0.5791034204708,0.35494945242608,258141077.58002
0.73321366272593,0.032369845395777,0.57910344481736,0.35494945851733,258141077.58012
0.73321364067262,0.032369842727006,0.57910346915708,0.3549494646054,258141077.58021
0.73321361861264,0.032369840054926,0.57910349350582,0.35494947069286,258141077.58031
0.73321359655938,0.032369837386563,0.57910351784742,0.35494947677771,258141077.5804
0.73321357450614,0.0323698347184,0.57910354218997,0.35494948286096,258141077.5805
0.73321355244612,0.032369832048629,0.57910356654123,0.35494948894416,258141077.58059
0.73321353039305,0.032369829379174,0.57910359088596,0.35494949502362,258141077.58069
0.73321350833307,0.032369826709806,0.5791036152391,0.3549495011036,258141077.58079
0.73321348627993,0.032369824042462,0.57910363958541,0.35494950718041,258141077.58088
0.73321346422,0.032369821373499,0.57910366394044,0.35494951325718,258141077.58098
0.73321344216703,0.032369818704859,0.57910368828893,0.35494951933021,258141077.58107
0.73321342010715,0.032369816036305,0.57910371264584,0.35494952540376,258141077.58117
0.73321339805411,0.032369813369771,0.57910373699592,0.35494953147414,258141077.58126
0.73321337600109,0.032369810703445,0.57910376134695,0.35494953754291,258141077.58136
0.73321335394127,0.0323698080355,0.57910378570669,0.35494954361164,258141077.58145
0.73321333188842,0.032369805367883,0.5791038100599,0.35494954967662,258141077.58155
0.73321330982865,0.032369802700353,0.57910383442154,0.35494955574212,258141077.58164
0.73321328777583,0.032369800033142,0.57910385877664,0.35494956180389,258141077.58174
0.73321326571611,0.032369797366017,0.57910388314016,0.35494956786619,258141077.58184
0.73321324366322,0.032369794700914,0.57910390749685,0.35494957392531,258141077.58193
0.73321322160354,0.032369792034203,0.57910393186227,0.35494957998437,258141077.58203
0.73321319955081,0.032369789367812,0.57910395622115,0.35494958603971,258141077.58212
0.7332131774981,0.032369786701627,0.57910398058098,0.35494959209344,258141077.58222
0.73321315543848,0.032369784035531,0.57910400494923,0.35494959814768,258141077.58231
0.73321313338558,0.03236978137315,0.57910402931035,0.35494960419933,258141077.58241
0.73321311132601,0.032369778707467,0.5791040536805,0.35494961025035,258141077.5825
0.73321308927349,0.032369776040408,0.57910407804442,0.35494961629707,258141077.5826
0.73321306721384,0.032369773376829,0.57910410241616,0.35494962234545,258141077.5827
0.73321304516125,0.03236977071188,0.57910412678168,0.35494962838952,258141077.58279
0.73321302310175,0.032369768047018,0.57910415115562,0.35494963443411,258141077.58289
0.73321300104908,0.032369765384176,0.57910417552273,0.35494964047554,258141077.58298
0.73321297898962,0.032369762719727,0.57910419989857,0.35494964651691,258141077.58308
0.7332129569371,0.032369760055603,0.57910422426788,0.35494965255455,258141077.58317
0.7332129348846,0.032369757391685,0.57910424863814,0.35494965859058,258141077.58327
0.73321291282519,0.032369754727854,0.57910427301682,0.35494966462713,258141077.58336
0.73321289077262,0.032369752066048,0.57910429738868,0.35494967066051,258141077.58346
0.73321286871324,0.032369749402632,0.57910432176927,0.35494967669383,258141077.58355
0.7332128466607,0.032369746741242,0.57910434614304,0.35494968272399,258141077.58365
0.73321282460147,0.032369744076542,0.57910437052583,0.35494968875353,258141077.58375
0.73321280254897,0.032369741415565,0.57910439490149,0.35494969478048,258141077.58384
0.73321278048966,0.03236973875298,0.57910441928589,0.35494970080736,258141077.58394
0.73321275843719,0.032369736092421,0.57910444366346,0.35494970683109,258141077.58403
0.73321273638484,0.03236973343037,0.57910446804228,0.35494971285264,258141077.58413
0.73321271432558,0.032369730768408,0.57910449242954,0.3549497188747,258141077.58422
0.73321269227326,0.032369728106771,0.57910451681026,0.35494972489303,258141077.58432
0.73321267021404,0.032369725445229,0.57910454119943,0.35494973091187,258141077.58441
0.73321264816164,0.032369722785707,0.57910456558176,0.35494973692755,258141077.58451
0.73321262610244,0.032369720124585,0.57910458997283,0.35494974294317,258141077.58461
0.73321260405007,0.032369717465476,0.57910461435707,0.35494974895564,258141077.5847
0.7332125819909,0.032369714804766,0.57910463875006,0.35494975496804,258141077.5848
0.73321255993867,0.032369712144384,0.57910466313651,0.35494976097671,258141077.58489
0.73321253788634,0.032369709485907,0.57910468752362,0.35494976698435,258141077.58499
0.73321251582721,0.032369706825828,0.57910471191947,0.35494977299192,258141077.58508
0.73321249377502,0.032369704166073,0.57910473630879,0.35494977899577,258141077.58518
0.73321247171592,0.032369701506411,0.57910476070655,0.35494978500012,258141077.58527
0.73321244966376,0.032369698847072,0.57910478509778,0.35494979100075,258141077.58537
0.73321242760468,0.032369696187828,0.57910480949746,0.35494979700188,258141077.58546
0.73321240555243,0.032369693530609,0.5791048338903,0.35494980299986,258141077.58556
0.73321238349337,0.032369690871787,0.5791048582919,0.35494980899777,258141077.58566
0.73321236144126,0.03236968821329,0.57910488268696,0.35494981499196,258141077.58575
0.73321233938223,0.032369685554889,0.57910490709047,0.35494982098665,258141077.58585
0.73321231733002,0.032369682898512,0.57910493148715,0.3549498269782,258141077.58594
0.73321229527795,0.032369680240651,0.57910495588509,0.35494983296756,258141077.58604
0.73321227321895,0.032369677582875,0.57910498029147,0.35494983895742,258141077.58613
0.73321225116677,0.032369674927131,0.57910500469103,0.35494984494414,258141077.58623
0.7332122291078,0.032369672269786,0.57910502909934,0.35494985093077,258141077.58632
0.73321220705576,0.032369669612761,0.57910505350111,0.3549498569137,258141077.58642
0.7332121849968,0.032369666955835,0.57910507791134,0.35494986289712,258141077.58652
0.73321216294467,0.032369664300939,0.57910510231474,0.35494986887739,258141077.58661
0.73321214088573,0.032369661644436,0.57910512672689,0.35494987485759,258141077.58671
0.73321211883373,0.032369658988261,0.57910515113251,0.35494988083408,258141077.5868
0.73321209678162,0.032369656333994,0.5791051755388,0.35494988680953,258141077.5869
0.73321207472271,0.03236965367813,0.57910519995383,0.3549498927849,258141077.58699
0.73321205267062,0.032369651024287,0.57910522436204,0.35494989875712,258141077.58709
0.73321203061172,0.032369648368846,0.579105248779,0.35494990472927,258141077.58718
0.73321200855977,0.032369645713732,0.57910527318944,0.35494991069771,258141077.58728
0.73321198650088,0.032369643058715,0.57910529760833,0.35494991666663,258141077.58737
0.73321196444894,0.032369640404025,0.57910532202069,0.35494992263185,258141077.58747
0.73321194239007,0.032369637749434,0.57910534644151,0.35494992859756,258141077.58757
0.73321192033803,0.032369635096866,0.57910537085549,0.35494993456013,258141077.58766
0.73321189828611,0.03236963244282,0.57910539527075,0.35494994052051,258141077.58776
0.73321187622726,0.032369629788863,0.57910541969446,0.35494994648139,258141077.58785
0.73321185417535,0.032369627135241,0.57910544411164,0.35494995243855,258141077.58795
0.7332118321164,0.032369624483413,0.57910546853699,0.35494995839678,258141077.58804
0.73321181006439,0.032369621831913,0.5791054929558,0.35494996435129,258141077.58814
0.73321178800556,0.032369619178817,0.57910551738338,0.35494997030573,258141077.58823
0.73321176595378,0.032369616524349,0.57910554180473,0.35494997625588,258141077.58833
0.73321174389486,0.032369613873375,0.57910556623394,0.35494998220766,258141077.58843
0.73321172184298,0.032369611221034,0.57910559065692,0.35494998815517,258141077.58852
0.73321169978417,0.032369608568791,0.57910561508837,0.35494999410316,258141077.58862
0.73321167773219,0.032369605918578,0.57910563951298,0.35495000004802,258141077.58871
0.73321165568032,0.032369603266881,0.57910566393887,0.35495000599069,258141077.58881
0.73321163362153,0.032369600615283,0.57910568837322,0.35495001193385,258141077.5889
0.73321161156967,0.032369597964016,0.57910571280104,0.3549500178733,258141077.589
0.73321158951088,0.032369595312845,0.57910573723733,0.35495002381324,258141077.58909
0.73321156745891,0.032369592663706,0.57910576166679,0.35495002975004,258141077.58919
0.73321154540013,0.032369590012967,0.57910578610502,0.35495003568675,258141077.58928
0.73321152334817,0.032369587364258,0.57910581053642,0.35495004162034,258141077.58938
0.7332115012895,0.032369584712251,0.57910583497689,0.35495004755326,258141077.58948
0.73321147923755,0.032369582063973,0.57910585941024,0.35495005348362,258141077.58957
0.73321145718559,0.032369579415911,0.57910588384455,0.35495005941237,258141077.58967
0.73321143512682,0.032369576766254,0.57910590828763,0.35495006534103,258141077.58976
0.73321141307498,0.032369574116923,0.57910593272419,0.35495007126599,258141077.58986
0.73321139101621,0.032369571467693,0.57910595716922,0.35495007719143,258141077.58995
0.73321136896437,0.032369568818801,0.57910598160772,0.35495008311316,258141077.59005
0.7332113469056,0.032369566170005,0.57910600605469,0.35495008903538,258141077.59014
0.73321132485365,0.032369563523241,0.57910603049484,0.35495009495446,258141077.59024
0.73321130279488,0.03236956087488,0.57910605494376,0.35495010087345,258141077.59034
0.73321128074293,0.032369558228547,0.57910607938585,0.35495010678932,258141077.59043
0.7332112586912,0.032369555579036,0.57910610382952,0.35495011270243,258141077.59053
0.73321123663232,0.032369552933021,0.57910612828106,0.35495011861716,258141077.59062
0.73321121458037,0.032369550287341,0.57910615272607,0.3549501245282,258141077.59072
0.7332111925216,0.032369547640068,0.57910617717987,0.35495013043913,258141077.59081
0.73321117046975,0.032369544993124,0.57910620162713,0.35495013634637,258141077.59091
0.73321114841098,0.032369542346285,0.57910622608288,0.35495014225408,258141077.591
0.73321112635913,0.032369539699773,0.57910625053209,0.35495014815811,258141077.5911
0.73321110430035,0.032369537053372,0.57910627498979,0.35495015406259,258141077.59119
0.73321108224839,0.032369534408995,0.57910629944066,0.35495015996396,258141077.59129
0.7332110601896,0.032369531763028,0.57910632390031,0.35495016586523,258141077.59139
0.73321103813774,0.032369529117393,0.57910634835343,0.3549501717628,258141077.59148
0.73321101608577,0.03236952647367,0.57910637280723,0.35495017765934,258141077.59158
0.73321099402698,0.03236952382836,0.57910639726982,0.35495018355577,258141077.59167
0.73321097197511,0.032369521183381,0.57910642172587,0.35495018944851,258141077.59177
0.73321094991631,0.032369518538507,0.57910644619041,0.35495019534172,258141077.59186
0.73321092786432,0.032369515895659,0.57910647064812,0.35495020123181,258141077.59196
0.73321090580551,0.032369513251222,0.57910649511462,0.35495020712179,258141077.59205
0.73321088375362,0.032369510607121,0.57910651957459,0.35495021300809,258141077.59215
0.7332108616948,0.032369507963119,0.57910654404305,0.35495021889485,258141077.59225
0.7332108396428,0.032369505321154,0.57910656850468,0.3549502247785,258141077.59234
0.7332108175909,0.032369502677707,0.57910659296759,0.35495023065996,258141077.59244
0.73321079553206,0.03236950003437,0.57910661743899,0.35495023654189,258141077.59253
0.73321077348004,0.032369497393063,0.57910664190356,0.3549502424207,258141077.59263
0.73321075142119,0.032369494750164,0.57910666637692,0.3549502482994,258141077.59272
0.73321072936915,0.032369492109297,0.57910669084346,0.35495025417498,258141077.59282
0.7332107073104,0.032369489465136,0.57910671531908,0.3549502600499,258141077.59291
0.73321068525835,0.032369486824712,0.57910673978758,0.35495026592226,258141077.59301
0.73321066319948,0.032369484182698,0.57910676426487,0.35495027179451,258141077.5931
0.73321064114752,0.032369481541012,0.57910678873563,0.35495027766309,258141077.5932
0.73321061909545,0.032369478901247,0.57910681320708,0.35495028353062,258141077.5933
0.73321059703655,0.032369476259892,0.57910683768732,0.35495028939804,258141077.59339
0.73321057498458,0.032369473618874,0.57910686216103,0.35495029526177,258141077.59349
0.73321055292566,0.032369470977962,0.57910688664324,0.35495030112597,258141077.59358
0.73321053087367,0.032369468337384,0.57910691111893,0.35495030698648,258141077.59368
0.73321050881463,0.032369465698611,0.5791069356028,0.35495031284803,258141077.59377
0.7332104867625,0.032369463060176,0.57910696008015,0.35495031870589,258141077.59387
0.73321046470356,0.032369460420152,0.5791069845663,0.35495032456363,258141077.59396
0.73321044265164,0.032369457778762,0.57910700904623,0.35495033041713,258141077.59406
0.73321042059256,0.032369455140882,0.57910703353405,0.35495033627222,258141077.59416
0.73321039854051,0.032369452501631,0.57910705801564,0.35495034212307,258141077.59425
0.73321037648834,0.032369449864306,0.57910708249792,0.35495034797286,258141077.59435
0.73321035442934,0.032369447225394,0.57910710698901,0.35495035382255,258141077.59444
0.73321033237726,0.032369444586814,0.57910713147356,0.35495035966856,258141077.59454
0.73321031031823,0.032369441948348,0.57910715596662,0.35495036551502,258141077.59463
0.73321028826613,0.032369439310211,0.57910718045315,0.3549503713578,258141077.59473
0.73321026620709,0.032369436672192,0.57910720494819,0.35495037720104,258141077.59482
0.73321024415485,0.032369434036202,0.57910722943639,0.35495038304117,258141077.59492
0.73321022209578,0.032369431398626,0.5791072539334,0.35495038888118,258141077.59501
0.73321020004352,0.032369428763085,0.57910727842359,0.35495039471808,258141077.59511
0.73321017799135,0.032369426126067,0.57910730291506,0.35495040055281,258141077.59521
0.73321015593225,0.032369423489158,0.57910732741504,0.35495040638798,258141077.5953
0.73321013387995,0.032369420854288,0.5791073519082,0.35495041222005,258141077.5954
0.73321011182081,0.032369418217834,0.57910737641016,0.354950418052,258141077.59549
0.7332100897686,0.032369415581712,0.5791074009056,0.35495042388027,258141077.59559
0.73321006770944,0.032369412945705,0.57910742540954,0.35495042970899,258141077.59568
0.7332100456572,0.032369410310031,0.57910744990696,0.35495043553405,258141077.59578
0.7332100235979,0.032369407676167,0.57910747441259,0.35495044136011,258141077.59587
0.73321000154563,0.032369405040944,0.57910749891199,0.35495044718194,258141077.59597
0.73320997949323,0.032369402407644,0.57910752341208,0.35495045300272,258141077.59607
0.733209957434,0.03236939977276,0.57910754792099,0.35495045882338,258141077.59616
0.73320993538168,0.03236939713821,0.57910757242336,0.35495046464037,258141077.59626
0.73320991332242,0.032369394503774,0.57910759693426,0.35495047045781,258141077.59635
0.73320989126996,0.032369391871376,0.57910762143832,0.35495047627214,258141077.59645
0.73320986921067,0.032369389237395,0.57910764595121,0.35495048208634,258141077.59654
0.73320984715829,0.032369386603746,0.57910767045756,0.35495048789689,258141077.59664
0.73320982509896,0.032369383970211,0.57910769497243,0.35495049370787,258141077.59673
0.73320980304655,0.032369381337019,0.57910771948077,0.35495049951518,258141077.59683
0.73320978098708,0.032369378705633,0.57910774399733,0.35495050532351,258141077.59692
0.73320975893463,0.032369376072891,0.57910776850767,0.3549505111276,258141077.59702
0.73320973688217,0.032369373440375,0.579107793019,0.35495051693008,258141077.59712
0.73320971482276,0.032369370807972,0.57910781753884,0.35495052273299,258141077.59721
0.73320969277014,0.032369368177605,0.57910784205187,0.35495052853282,258141077.59731
0.73320967071058,0.032369365547356,0.57910786657341,0.35495053433307,258141077.5974
0.73320964865816,0.03236936291405,0.57910789108903,0.35495054012853,258141077.5975
0.73320962659868,0.032369360282553,0.57910791561286,0.35495054592499,258141077.59759
0.73320960454599,0.032369357653093,0.57910794012987,0.35495055171837,258141077.59769
0.73320958248647,0.032369355022054,0.57910796465571,0.3549505575116,258141077.59778
0.73320956043375,0.03236935239305,0.57910798917471,0.35495056330175,258141077.59788
0.73320953838112,0.032369349762573,0.57910801369502,0.35495056908971,258141077.59798
0.73320951632153,0.032369347132217,0.57910803822385,0.35495057487811,258141077.59807
0.73320949426886,0.032369344502196,0.57910806274615,0.35495058066285,258141077.59817
0.73320947220924,0.032369341872297,0.57910808727699,0.35495058644801,258141077.59826
0.73320945015642,0.032369339244431,0.57910811180099,0.3549505922301,258141077.59836
0.73320942809676,0.032369336614986,0.57910813633382,0.35495059801204,258141077.59845
0.73320940604389,0.032369333987577,0.57910816085982,0.35495060379089,258141077.59855
0.7332093839843,0.032369331356891,0.57910818539496,0.35495060956904,258141077.59864
0.73320936193139,0.032369328729941,0.57910820992296,0.35495061534467,258141077.59874
0.73320933987857,0.032369326101514,0.57910823445227,0.35495062111812,258141077.59883
0.73320931547734,0.032369324764273,0.57910826203506,0.35495062664305,258141077.59893
0.73320929093916,0.032369323503842,0.57910828979949,0.3549506321475,258141077.59903
0.73320926662066,0.032369322117592,0.5791083172783,0.35495063767562,258141077.59912
0.73320924252939,0.032369320609317,0.57910834446463,0.35495064322271,258141077.59922
0.73320921864244,0.032369318983836,0.57910837138522,0.35495064879195,258141077.59931
0.73320919496697,0.032369317246782,0.57910839803325,0.3549506543792,258141077.59941
0.73320917148058,0.032369315399445,0.57910842443577,0.35495065998651,258141077.5995
0.73320914819004,0.032369313449289,0.57910845058595,0.35495066561029,258141077.5996
0.73320912507321,0.03236931139747,0.57910847651053,0.35495067125262,258141077.59969
0.73320910213673,0.032369309249881,0.5791085022033,0.35495067690932,258141077.59979
0.73320907936559,0.032369307010959,0.5791085276823,0.3549506825816,258141077.59989
0.73320905674483,0.032369304686704,0.57910855296497,0.3549506882713,258141077.59998
0.73320903428116,0.032369302278104,0.57910857804644,0.35495069397249,258141077.60008
0.73320901195258,0.03236929979111,0.57910860295184,0.35495069968901,258141077.60017
0.7332089897654,0.032369297230199,0.57910862767592,0.35495070541604,258141077.60027
0.7332089676979,0.032369294599539,0.57910865224388,0.35495071115689,258141077.60036
0.7332089457561,0.032369291905385,0.5791086766504,0.3549507169073,258141077.60046
0.73320892391868,0.032369289148436,0.57910870092107,0.35495072266942,258141077.60055
0.7332089021915,0.032369286335019,0.57910872505076,0.35495072843901,258141077.60065
0.73320888055984,0.032369283471041,0.57910874905664,0.35495073421788,258141077.60074
0.7332088590094,0.032369280557238,0.57910877295668,0.3549507400062,258141077.60084
0.73320883754589,0.032369277600044,0.57910879674592,0.35495074579968,258141077.60094
0.73320881614805,0.032369274603391,0.57910882044902,0.35495075160164,258141077.60103
0.73320879482147,0.032369271573757,0.57910884406117,0.35495075740779,258141077.60113
0.73320877354523,0.032369268511622,0.57910886760748,0.35495076322035,258141077.60122
0.73320875232483,0.032369265423517,0.57910889108325,0.354950769035,258141077.60132
0.73320873113918,0.032369262313282,0.57910891451292,0.3549507748551,258141077.60141
0.73320870999375,0.032369259187472,0.57910893789185,0.35495078067633,258141077.60151
0.73320868887434,0.032369256046781,0.57910896123786,0.35495078649885,258141077.6016
0.73320866776648,0.032369252896978,0.57910898456784,0.35495079232452,258141077.6017
0.73320864667556,0.032369249744638,0.5791090078772,0.35495079814904,258141077.6018
0.73320862558081,0.032369246590165,0.57910903119089,0.35495080397463,258141077.60189
0.73320860448751,0.032369243441848,0.57910905450404,0.35495080979753,258141077.60199
0.73320858337499,0.032369240298395,0.57910907784188,0.35495081561939,258141077.60208
0.73320856224832,0.032369237171475,0.57910910119895,0.35495082143761,258141077.60218
0.73320854108681,0.032369234059807,0.57910912460049,0.35495082725384,258141077.60227
0.7332085198959,0.032369230969951,0.5791091480419,0.35495083306377,258141077.60237
0.73320849865451,0.032369227905746,0.57910917154759,0.35495083887075,258141077.60246
0.73320847736814,0.032369224873725,0.57910919511288,0.35495084467047,258141077.60256
0.7332084560226,0.032369221874576,0.57910921875559,0.35495085046309,258141077.60265
0.7332084346033,0.032369218914144,0.57910924249275,0.35495085625046,258141077.60275
0.73320841311594,0.032369215997188,0.57910926631984,0.35495086202772,258141077.60285
0.73320839153928,0.032369213127657,0.5791092902615,0.3549508677982,258141077.60294
0.73320836987889,0.032369210313655,0.57910931431249,0.3549508735582,258141077.60304
0.73320834811387,0.032369207552402,0.5791093384988,0.35495087930874,258141077.60313
0.73320832625003,0.032369204850243,0.57910936281532,0.35495088504556,258141077.60323
0.73320830426554,0.032369202216341,0.57910938728612,0.35495089077367,258141077.60332
0.73320828216681,0.032369199650173,0.57910941190711,0.35495089648656,258141077.60342
0.73320825994218,0.032369197157489,0.57910943669109,0.35495090218685,258141077.60351
0.73320823768643,0.032369194675477,0.57910946151613,0.35495090788349,258141077.60361
0.7332082154641,0.032369192176561,0.57910948630162,0.35495091357716,258141077.60371
0.73320819326003,0.032369189661416,0.57910951106422,0.35495091927193,258141077.6038
0.733208171087,0.032369187131025,0.57910953579017,0.35495092496376,258141077.6039
0.73320814892989,0.032369184586051,0.57910956049609,0.35495093065671,258141077.60399
0.73320812680132,0.032369182029179,0.57910958516795,0.35495093634735,258141077.60409
0.73320810468644,0.032369179457676,0.57910960982295,0.35495094203856,258141077.60418
0.73320808259774,0.032369176875935,0.57910963444677,0.35495094772749,258141077.60428
